buyer_id,total_transactions,flagged_transactions
e3382b8150e6fb04ccfde9429cf2ec0febf20cde6059b851b7cc4779b3ff3989,3,3.0
392b52220874f18cf821d39ac19e3399b4881519ea8669c50083adac7ddfc3dc,3,3.0
feafdad62b7eb73c932342e24b3348e49e6348aefe3c6308fb0a6bbad9581c67,3,3.0
bda65a3807efcb7e2d1eaa293387db374262fc3cf7120d96b421bced2f6bdca0,3,3.0
c12ce4ed83fe57657ee7a11543e28ee752a4db41eb2ff1df570ab4ef3cd283d7,3,3.0
67c7e124e6704db67e147fb3e20c61bc29cf9ac83279522a75107def1ba7c372,3,3.0
ce9985c620109cb3ad8b861ad549efeba3baa3b85f7105ae8f96cb1fd6580454,3,3.0
95791b625b17794f46f1853c17bde9c3b2ae7e9570837081aa8b49e0e5b8fd12,3,3.0
a56472f75ca1da2a7d44aa7690744826fe5ac61badff33f368af69da4d9fb7c1,3,3.0
f04c32176e932b0c15f7b5b587d4decec59c34adfc0430094f1e9698a98d8bb5,3,3.0
e24fd33b08bae5380583365a9242bb081a1cbf80eec16eeab35cf6a868b71320,3,3.0
71831ad9db513a59b5f71183e000b5b4d8fd4756afb67d5c729c7b61a936cea1,3,3.0
745a3f71afeadc917e12e4aaaf1c01f29c8f007737c9e1bdb5e8cee6f6de2b37,3,3.0
b3685cc69683492d1d70816e55068fcd50677db094443da969aa392b3316c285,3,3.0
5c19a13a9b229340b584f621b648f4dec7491e123683925852f1682693d20825,3,3.0
d90d2afcf2ba1d47dc9186304d6a4991440931f6365c3c3c4a959d697e855cc7,3,3.0
ec0e91502b0f3b4d21261566bab54f5f8e6fcddb3dc0daca7c5491850b0d5d9a,3,3.0
6a9f4a59d44da2eca5bcec1484c8a26de313b8b5362d2a6965ce808bdfee3e07,3,3.0
f5a034f2245461a78a024b56f9749bafcff0db97d028f60527bd4452d5a0a5b7,3,3.0
1ca3d6b40e140784482aff21c35b7bbdc52055079c439cc980f09f2386d16e26,3,3.0
04ada8d5a21b3ee301e6841345139acf0be91492b6382b38f6350c685307cfac,3,3.0
feb76df1cf584ee46d641686cb5338ed2a70cc733b8d05914bd2e263ae07d908,3,3.0
59037205a8919b20bf93e72735f7c7a8a08e749e411de38d394140fc258a44a5,3,3.0
0800f84addb0913e409812760364366c589fb0d1de0eb3233dd72a2e387c412a,3,3.0
e9c77d2d11c087e2f4194f50cdd6e424136f40d06567b5804e531a9d099910b1,3,3.0
353c311bb58d576073c41a967dfa3737bc52cb57d2e865eaf74269ffeaf5f112,3,3.0
d7d2a019843f52d0411d17e7fb294611a0a7931b48b84d41c80f7ee8f6af373d,3,3.0
5ed483df7625d2e4fde4da0ca37c0f82cf9ce336571c909e4aa69014aac4f157,3,3.0
0c6181d60d832c8345c12edc6cc6f35f12101743fb5ed1de2d1868af3366e394,3,3.0
e257c63a7697debaac88a1f1b4fe2df94d6beca01b9bdd5001f9d1e8a1912193,3,3.0
2e14a469672f8444b0ab05f5c0dde19908bc5403655727eb9e1d30e506142820,3,3.0
c700d31f7274b1450e96891463fd3d826436de3503ec09b43a30846b347d29da,3,3.0
f439c6f62d4a576165aba8685282293862092f2419b6332cb9f41fee788de385,3,3.0
d05b451c7d424cbec39cb83362ba8831152bd351a929eff4cb97df3d33574cce,3,3.0
5c1f5f018ebd00ce71087497f5ccf3fe90901630c29c5904cb88af6e50e7239c,3,3.0
a6c52b0b83f7f18f496990eaa50a7d242b536e7630679ccc953a65ef9a8883e8,3,3.0
f5d4ee8bd2c7a0410e6a3e59e46713388d8101c9337c18376c7f50ad3aa607e2,3,3.0
938f75625e4a47bc0f2fd681ae6e1739f7d0eca0cf9dc5fdd95868e35f1cca55,3,3.0
fbf0e29057a5e339a754640e37a29105f6e812c09ec6be45003b6c134fc24b8e,3,3.0
591dfcc1d41b29c0d9cc5717869b445acf01348d9d60295dc670e71ab520b3c1,3,3.0
bdc36a6c41fd531d30dfd96f70b25f79c6cf76b27fc8feaa242940a9622f99b7,3,3.0
0bd4cac4135b468b830447d538364ecbb8d240a7b9392efe87bd34c0c00c520c,3,3.0
28852ad2321e4b96d26541cdb6e2e49346cc9993c9b222e107afbb92d2ccedeb,3,3.0
c1878cd2ba9d1d6384d84d832bf99703cb6236c266fd0478b9cdf1c3451f918c,3,3.0
49a33fd7755df5992574292a42f094315351e6aca23fd07a2403a4e1c6e7d55e,3,3.0
8df5b8bf207f64974184ee85575545668e1099d1d5b9b8f9af2f4fbf6e5db96e,3,3.0
6c764860c58702bae1145cea39c26f66edb7401c5826755c02c0691153c87352,3,3.0
7ddb5fae8ba86019934a5f4f29f9753ee9a32dc8a3e5e31d770cf42b3fcb5c0b,3,3.0
230093c174e0282960c8a0e525658b34359de0394011ee9744d9fa95559c2c87,3,3.0
bb88b09f933db11b70fa8feb6cf3c5b3c56abad988d1c14d467bb5d2b57ef963,3,3.0
25eba90ca2cb529045d12bc5775b0c0f4dc68be9f39facf94d65ddfb8cbd6220,3,3.0
a162c4d5dbffdb4a02dd837ed85a2431a3059f5f2c610fc7a2f2c347043d67fd,3,3.0
6257cd9dce52bcaa8f4b57de57811a06fd4f5672bd5131a2eb949775e7b442c2,3,3.0
edfdd57e8ae7f00a5cb11e4c021c51ddc1f1b637b0f92d317d4eb26232d73546,3,3.0
f0594d5df077061ea834c949d6a85615f31829e697b8992bba41dd0ac2cde4dc,3,3.0
4a7f26ed350fec2602aa6888c770122cde5159ff197c5df5bf3a5312cf54a048,3,3.0
f47337a89e64354e2a139cc86022db8e43c49bcb9bfbbd178316414fcb6433ec,3,3.0
36af272f34241a96301816100486e87e570f8f2cb00a6658397e4ae1b87047f4,3,3.0
388dbd8594db84a0485ad0085b7b2cceef013e10ca3e728a3385ccebc2207c62,3,3.0
fdf5c7e82e8a18d0bf7b8dc4b12583d6a0a33f4a4fd6d8e27f9857e1052a34b1,3,3.0
3c6920dcb07cc67c0caa6c2fb0e96a22ff9a04b106353c0e0cefd91074f5cc61,3,3.0
e87aaf67df3949294046d695d4e9f9c6ca0819b664a8e197c245e9690c2c9f84,3,3.0
bc7a0d04ed2af6a18dbd5e2b01f498011c3218df9a58217b3d3ae9edf6cfb61e,3,3.0
a20d7137c14922879e58b80368179c0d690f8b32a1feaad211eb7201912f9831,3,3.0
8775b015321fad9bdb9f13f98e572dbd06c8881d5c469fda95a17eea79fe5f9f,3,3.0
123907648021f347fe818227d044f0760719f26a6e602350ee4b3a50e2fded52,3,3.0
af6127f193eed24e5eedf36fed3c5248e7e3511d54506f6aad2e739514a5b5b4,3,3.0
77d083f86067e04ccf675b326633eb30a060ea2a424ab677ee7887c54ccd6e45,3,3.0
1d0d4fc8b11039254cf60f4ed61f4d323cf926317c718d66b2bb6a2f939ea3c0,3,3.0
9b953f6dba56b22fa7fee1dfaffb951060733d16c3a4b83c1eaa26341439ee09,3,3.0
efe04f96e2c81505337ab08fc327dcfa3d3d0b5d3a07be5dd97aa3fa3ef703bd,3,3.0
c69003bba9e2c800344d7190399f0e650e6a4bfc4b1c68a11a259cc8e9552630,3,3.0
6cb13a120d03e24d2f8357b4db5883e11e1b59066f086ce44e437712bc12d91f,3,3.0
f88d372a26373d2f140ad2888c377262ceb3c734509563be89f9fd2dfeeeac70,3,3.0
736ebca54844223948774c938ce3d38f6a1e18ceacd077c6a56c8bda19207cd0,3,3.0
3e4215954a3433a1a25df9d71671cf96e7b3ab19650932a257a4276622359b2c,3,3.0
23246567463003650998cda08800c4ce3f29e2075e0b2bb282c2d3696b5b97d9,3,3.0
9cc82b335fa0eda9cccf358d7c34d6d9ffc01a33d3c618a9170e0a7f1abffb3e,3,3.0
5edae69c82a6ef7c97288ea207d4cf9193997657c93d2264c8b3902d99ffea55,3,3.0
f4990e03e11c233cb2b4cff8a0c7cd8ee991790bf9d420e0f42e0af55f30257f,3,3.0
f99bb4659acd99a90c36aad3eb7e16f983da7230a8cc2936e150b8c7a03b3113,3,3.0
38919b95f75adcf590cf65b9194aad5ed558e96971be28a255c5b352d5f7bd40,3,3.0
d2a33855cdb455d542d56ddfbc4cc7b06c6aff85a6bf49efb02c3507abb832ad,3,3.0
1bf4277c7a153876cac826f928c584f424721629384cdbb49270eeb3d7ef7694,3,3.0
5c826ddab849c0c32172c967436f204f2c1395954c28736ac75397a3470b79d8,3,3.0
44c1e93c16651aad1878e000a69d5cdc960d1fc351e9ab78cbc018020ff7c362,3,3.0
ef94cd30ccff44e70a6f9ff3f44c042d84593a2841011b691944d2135cb1112f,3,3.0
1272f3ed6a7ffa9ffb8cf0f49f45d0a862180976f764512d3e27fddabcd6e483,3,3.0
8c03d97dab06643835c1caa89d05d4b7fe1f629736bbc874ba525e879eb2fbc1,3,3.0
ab58d68525ac770c107526f11668fab4039f7dc6a906141ec4da75c8e4c788d6,3,3.0
f62fbb60aac83c2d3a5dfec19edf4f40b6436a54e3e47995d839a9c8c7ba00a2,3,3.0
90b1b3585b786cdaab0b2e351dcde99d654e83d411641abff2af9cb12a4bd809,3,3.0
72c9a5aac6056e79dc02ff855da247cae364732d4eb3904dc51f28269066527a,3,3.0
0bdbeeb7290cf4a786120bdf833e8d7bbedb9da09cd52799eadfe1e3dfb37c3d,3,3.0
ed4bd504f49f7555f1c693af8661cd5fc2fc6f4c40cb4009767b0554724cd516,3,3.0
e19c350c2800ac9c2f5f260796eeb1f0669caa51927d3050b12c5552693d0a98,3,3.0
31c77155d53f7edb3aedd1e8947f827c72e814e71a5f608365d72b0937984628,3,3.0
6ce1ab89b4163be75d2863b774b7de39d603807e23cf44e59e54c40571c21b0d,3,3.0
738f77fa975bdae091902f657692c2b0c5d381cdd1f71c40695b5ec10987ac38,3,3.0
d5597e36ed3da923100cfc1125904d302864bbd5c9cb2573d3726f4b0d7f5d27,3,3.0
3e4e8df9037372d050e5f9ad257982a09d7ef1be29b396572e1d4578f46a08a8,3,3.0
bf3dc30f9c832180eee2695cb55aebfd2845b2c4845f8ef7f4628466ba02e87f,3,3.0
4e8d5c85427f2c4cadd744af0f86932d3255e07aa48e9379132370a27ec85211,3,3.0
32f1a5eb67ad6c8599ad390e41ca86cc2bbdbe87cebd80dd9da5b5c803f16978,3,3.0
17e16364a7f44f588fc6fecb3d775d9748851e8c536ebc2c0603b63ddfb76a5a,3,3.0
f9a4a9719a2dd0e35628f88dfc05d0934456a62ff93584b7bc24852a53160eae,3,3.0
b3b549607b1c50bc60aa78f11c99f5efac81fab98402087fcf7586d9b4a84505,3,3.0
e47371268f47e207492022bb4d173649b6e7ff4f6b92a4b356470827e8affd43,3,3.0
4ffe3b5fbd341d65f649e5a47e3b01bd68d83cce7aa59a6f84d7ad3237403574,3,3.0
19214e4fa444c902e194f5e39119ea3e65f743465b11c6fecb26070c4aa168b0,3,3.0
93c8309130d7264e1d8152f028d4c283582d66045121089401c806ec555c6acb,3,3.0
fc5f2845fb31efd784562814a2a0c234005a401883fff29a198266af19a07adf,3,3.0
94e1a80d0bb4eb80325c52d9afe23926f7d2034e3ba9c7876f4c2bc1980361f2,3,3.0
7810cf1bfee064d584ddf8d5e087b846cb8a461fc85714d4d0a1b98311216cd5,3,3.0
d355ba66d9e190f7a50d92fffa85763a9e8dd9e898523cf9fc8b543f64aaea45,3,3.0
ff1a78af47247596a4812571bb2b13c290390b6ec4be8ea446aa3448799cb2f1,3,3.0
5e55333db80c8e83a734389f9b2e91b58c0e66d402376d05655d6fa37e89616a,3,3.0
50c048ac9a9b4da36daf9117174ccb22e1d62c8bead5c6246e89ecc1c72aee39,3,3.0
1b14d85f8f57885e8a74199b3601e67bb18254ee496232323b60650ab92221e2,3,3.0
47a2182b5de8b1c2a4de9a4e48528c57944c813d9a92528c13ea59b65f76d9a9,3,3.0
14c5de491ba6b8ea74bcb03bc5c5f0d0dce3d1b57588ca150e9d302f471a78f8,3,3.0
756b51a4d7289dd0b3f741dadd00368e097d7fd58d053413b7b8d703717b4910,3,3.0
93d9da03b57921e19e0516ad7c20eb67730dd2feba2b5fed9b7177f921558061,3,3.0
76aa05f862e6653a86a3c7c817c246a90569b58b0eb1e98bf9e9679eacfdc6c2,3,3.0
1c260aebd1e402816f470305609ece6eac9c333fa4ad0535c65d1406f3104da7,3,3.0
5ccab046e0d8d62939ad1ef8e4f215f2de65b29a9de83e4c7aee63e6ea429230,3,3.0
0b523ab300946f97d3b29f213fb6c8624d93f9af7d28fbf415d6f5379fd6ec46,3,3.0
a25963114ffaa3f811a58ae120d38500be6ecb8d50407e32ab15f75b456cac3a,3,3.0
f23c8414d87c18231c20c7bca8fdf11400dabb78ba4dbb61e9d38860ef8b89c0,3,3.0
30abd62b893d48b43bda53e1b3b9fd0cb826263e885f76f458b624a872bd17b3,3,3.0
347b74972f98fd51d85132d5c1c59518497a3e33f99777a828b047fe8891168f,3,3.0
7832d59d90b403826ae1af8f98baaf979aa1560d3569fd6cae0edafeddb0b5a1,3,3.0
053819be0c911b698bbd253728ba9b9a85779f2d9a5a39503b29f9f01cd0aa0e,3,3.0
7d4aa3eac03807fd9aef7f0613f29088be76d33cd38eb7631473a16cf80e4b30,3,3.0
81962ca0281c4b772f1c379af8a041953a392070907f82513279cdc28ac991c6,3,3.0
a84a46411b31efe2e1407a18effe49e4f6aede46d334b37a2d93bd181bc7e1f1,3,3.0
4dda33e0fc407d49edc3438a05e4019013621353e5709b2ff204d725860a280b,3,3.0
92023674eab47c2bbd382f508f3c5b081e233700a862c3bc4ab9cc23873e6175,3,3.0
3604637f83b4d5ce5513c3783da16a8d8e4dd5ead7a3081448dd2db7464ef06f,3,3.0
9994f238f69c1587306b6b05772bd216246ce3d5330833ac31f5305112eb04c8,3,3.0
7ecced1428ff2e31747b5bfa7b013767b9ab46e01ea42e05546939baaa6b4beb,3,3.0
267d62ec85791e1f1e8ae71fc1bd0e4f077281324f8ff7cbdcb9e9d3a7a4981b,3,3.0
870ba7f0f1e24a846093e40f50b1f6a1180d1ed89a34603d323a88c2af466430,3,3.0
47ae63b2dd33cf7bdb71b6f846772a7631c437c166952db14bfe9887cbee67ae,3,3.0
df2e3981719402b342082879df8c90e0e6b4c109ceefb90ef3b8de79ff3c10c7,3,3.0
8b260d25cddcc684a02aebc788a673629e4d2dd7363a67a9e314dedfb04413df,3,3.0
71d939acf6c5ad083c88137eaca9ccab111933bb6ec69aebdc1bb24ec9935519,3,3.0
ccaefb97fa64f781e347bed008bf38aeabc6e013e9a2c5cbdbcc0dd7b73a8a23,3,3.0
d2c2d0d71b01c9f4741af57f4230d6d4cac0c7db8b1d6184064ab580ddebd73e,3,3.0
5859326157d8270bf1bc3b588d813ab3ce1ac19ee9d499c688eaab0cbe909ff3,3,3.0
ec8a8fabfd8473ae17cb3e2fbc2918cefb3ebff63838faf28cbc3ee8a0cafec5,3,3.0
6bdf025c62290350d44eb380c04946e9cd793a195e06fc533742c2642a02c196,3,3.0
194f7fc871db1e5f54a1cd351f6268d01eac8c56ced431b0e50e4cf7c7fded65,3,3.0
b16098d389890fda3c165856a71873b79318eabc9039218839c39cc266ae904c,3,3.0
d765af2a20155bfc89542aec251132173d904dab92f1aa83bc7265248bc56268,3,3.0
21ecfb655d718ad746aba26b39d51183cb9c6d31dd053f0a88c990c1ced777b0,3,3.0
8555b3b5d99d73193ef3948a96f25ce2d998edd0c796d7757e1e8bd198014889,3,3.0
49debaac47b512bf436b9cb3b9e40b5ad25d91a9a371cdf21e59505de30717fd,3,3.0
4df204146cb9a6c634cbb9436496b924fad95bc9d552f4877a3585467e7d94a9,3,3.0
6dd05e890c757fc22441160b0fd9cb0dc3c126d7e1bdde00d2a1ad4a120cc736,3,3.0
75be3743a66c7c9decc8de2564ac1913f2246602e43e2c4ef34436d66b1e911f,3,3.0
3769ae0e34b52b1da82869e2cbb92476caba43072d3a55e8d68b35515af6f8e0,3,3.0
02947795e2b817ad84d51691806d513f999071e62aeb1c2e4e40fade79b3e801,3,3.0
b753c4378242851c44036af8a5c645f5daf32838e91cce144db6350e3847cf1a,3,3.0
1821bead6607fc418d91b1c3f2fbab80b6114f980576e913ba7f469f3ea56cc1,3,3.0
f9b4efe168772329292db0198664d6e049b33c48bb94b466eb6e043217682ce0,3,3.0
b414e550b86f89b7b1f44a7844f38e41d929fb777937225c270856fec7108cd0,3,3.0
211517f8ef7e0dbe29c7d8776abe6eb1779e3fa3883b8c2bc5f46c15c0703c94,3,3.0
d9f0c98066f87d0876ecf61a2d123ac0825adce9f5b412433ab0b9f39613e8ad,3,3.0
9e6abbde122c705c1ca4a1e58633e7059049282982cd0c64eeca1431e00019b4,3,3.0
0e67c56256563b3cea802a22db2d82c5ec1dd04470b50ef06d60c8961f163e0a,3,3.0
494d2b9b55145fbd159a32cc92f845fe7ca0c56b57da3d9fa67c28e483f450eb,3,3.0
67a21c8c8c5b6f91b5e9ee6fc63a1ba57afa76ce33a6f28beab7bb7056ceecee,3,3.0
f26ed33dcf6024aaafd342112174a86f91335d84f51615616157b9c3eb345651,3,3.0
30ef2368c9ad2e104bac7b027e607ac1567d035e8c2828d1e8fb3add86b21b3b,3,3.0
15eafc9b563725c0fc23def47fc222a68ee293c91cf25445ae7433b9c708ac30,3,3.0
fc7f0ad9bb2e70d1ee5f9fd1e3187f457bc452cf476da64a7bcbf017eee163db,3,3.0
81db7f7ef915aded800c4d6555f4e964beabf36d1e2f05228ce0b8e4712c4c3d,3,3.0
3248fd607595315cd8a380662a16752cdf96efdd41b0b841fb2cbfcebf79681c,3,3.0
361b760d3ceeb6b8cfa61b781b9c87b7751e118307a425d09df125696bc11817,3,3.0
b30a9421ff91373dc7f5e849c6b5eb6e97ba8fa475883c0902f175a1824bebc7,3,3.0
fd664837a1d05507c7ec1e5129b3b799950bb7a9b686ee10ed11ca9c9bb986dd,3,3.0
96b898ea57847a4e16b225b6a0d63e2edfa873e79d4f3bf9d3987fea903a170f,3,3.0
99d836daf283c205f86ea536d685fc8add4004adde45c26997fd52b60e5d58b1,3,3.0
9d55dda6dcbd28b754eed5b2984b1f0707c2f281d433ec7f955938b5a40ea883,3,3.0
ebbf832a36493c2c5c3ab912a75e021254e6d4c81b0ca21d3f1ec352aa264095,3,3.0
bf8376efdeec314e27213bf1bd697f34027b8aeb343971432fa626f2d43a2948,3,3.0
c439a26862eab136db5f316cf58960759e1e71a540f42b32f018212a398a930d,3,3.0
4b582515e747ce8c088831c78d47f82af11df138ce12e4eba3fd61cdb7cb52d0,3,3.0
4f66615fd594c80ea7f8f848a212fc8c6e25d87c12e8e5eae95e176aafa48f78,3,3.0
1863ba08284f7024c8c06dc16c8a0b3ffb111f13b18f4336026ddb480930cec6,3,3.0
aea5ab6154ac4921b65ac657c05ca7d686c5d5e8deae5fe00f1af225f31d0384,3,3.0
b8f6d0a45701c07d0f86c00a214ac3c2211c98371f2bcd1564c12241606d3594,3,3.0
9b33ddea2178ad2dd7bd4503b51b9e1bdf0e6b78e62c586298ac55c4ddbdd32e,3,3.0
e90232636e0b7cc95c6c4a390b9e369cf60c9d68bd4157a7630b921c0dce7973,3,3.0
495818e32b139701bf5af45ee0c2c60f177180306ec7f8d8db0b4f5264b8800e,3,3.0
ca0796fe8dc04a4be69e2988dfd9be710052e18ead5b913884201f8fe11032a5,3,3.0
3a29d19f873a584759f8b85ce647c231b6c3526a4e33556e03bcb2c5f714414a,3,3.0
ffa5139e8ed4b9823ce1597a46ee9a9806ba28d63185433e58a1c1ae5d73b538,3,3.0
98f639be76bce7c18765d46fce03e29ab44242b39215678812337390f423d0af,3,3.0
de7ac4404baadabb5dade9c37c988044f1f736744eca2b36b29def770c41fac6,3,3.0
0fe7c714dcccfbf4b9ed7a6d51bb7e0f1f23244d87e74bc1295818b022669cd5,3,3.0
a8831263e7244f91501571caed73969ff029b9428a29b3161a7da5964b1bfdcc,3,3.0
96bf6bd27ffa5bb0a845667f8836d601d7661c2c5804794dd7a898c9393230ec,3,3.0
3c3552712506ee2b20a6385f52dde8d9d007a0c69b38252a68c6fbe9d31d6d82,3,3.0
bc0bf9a572d6b0dcc86a16a251244400d9b49837f49fa5c1344a80a78b4e7a8f,3,3.0
43d894c891adbc5c0ab6809a3823de4ca93e03d082798cccb31d7c8772853dc4,3,3.0
bfa1fd72dcfd447319add8a0ea7aa8157bb83db75f88c6ad9e4422d9616ac378,3,3.0
a1cf1b52d54fc9b9b252dda7e1d2a3b59f12b4f1b2f3f8935c75c19b899ce048,3,3.0
ef02502c8a3768d3cccc16eb78a27e623250e0a22ab022043ef0eff6ff0a0c84,3,3.0
df7e6757fdb2453f3bc67d756c7814aa868c5c2160f8e9be07b45f004869a43d,3,3.0
15457c0647b6279537bf8b69f057ea3f3e2d2cfa5463dc100f5faa616b6165ce,3,3.0
1866fbe9b69fe12970a6083876ff98561af3e12df9116e47469dbd4851202d59,3,3.0
774938c564357cd1655c410cfcfb64edcb2663a5a82902ef3f68fc40efbb3553,2,2.0
e550854030024d6796956e1332b9db5553dabad2d4ace6a3edf183e34d309763,2,2.0
27ff3d9a9b78a456e330181202ddbf34a745f2f6bf669c65ce41e79baa626a0e,2,2.0
e0c83d29a2384b5ce032c132015282b89c005bb5ba2bbb2f66d181b00b818535,2,2.0
2c7fd7c3e3fc8137e5fd6fd4d3e7116f81c0b23be44bd95f5109bfe384c655c7,2,2.0
1318cb2af8c0467162440a78a099b724c4915a31d01a691f4d8b9e2285fdfd83,2,2.0
161594fd4571f7011e73f6f41f3c60b8c696ad47bdfde6c6603888a9388328c4,2,2.0
f76926a0ee934f94947c1f56f0f898a527a4073df380c9418cd0fba1c42a5a2a,2,2.0
732eed7718eae7a410d9b7dbeeea1af4b43c935f8fa226107b62b30b87eb872e,2,2.0
b03de69f599b8c4a5fd294411a8da24ee9237e0749b9eb6539b8da5883ed089b,2,2.0
01e6246b7d5dbc9f7f6f70aeed4dc4f22277847d2cfc52e8072138e484e9de16,2,2.0
7d956e55066af59d455c4dc1efcf1e398e58a0f8a8184b4424e61672b33942df,2,2.0
3e017de6c7f9a2c7254e2abefc710a1a60a3dcf7649c0b2c4828354b2eef4242,2,2.0
5ea43aef7cfaf217a5aa4f9dda8e1d284efbf61ed1bc71f32a34ef411994848f,2,2.0
8222da2a560c004e632a98f4670a524c8646e9b6e77c34ae6509491ba03348b7,2,2.0
de98561f8fec1a6d73f7d9c53e624f6639ffffdb5ffdff3958f11a592082b1de,2,2.0
c6f1f025994ba88eabec10ed18f669ea225859deee21f2909115747f8fbfe9b1,2,2.0
175ed990ea2a1724aa34b721a3cf93621cfd573376ad3beb94dc5bf0001f3ebb,2,2.0
adddc94eb3749363c0881cad7a5f31ab12c30627475414e7f70d5cbc5c9f78ad,2,2.0
92499196e1dba52415b7ea888a2b0d5230e610b8ec9242c042f94b0600991913,2,2.0
02cd9621014283645509c4575f355ff7fc4abf335bbde8fbfc6cde338910388a,2,2.0
96bf84e59cf40cf5edf447c6d3f422dd1a442208970461b29a5660fb66345e9b,2,2.0
1fe1156cfe0756eb8c39ac200c93eceeb137845c0266c04ceb7a55e14a9edb0f,2,2.0
06a2b8fbc96a9ed048b252bd6315f1338cf3a012c1a0d0c1f1f68fbb4438fd48,2,2.0
26c2b89ecd0a42bd6608fdc110fa809c08253440b95fdeb52c34f056b4a3f61b,2,2.0
df7fb4f0e1af94b0043d9f4089ec529fd5d20b2e094d830f6773d26a207d8215,2,2.0
8b9a693fcad985b023f513a449582120c558ba58a340745aaad65a576889fe40,2,2.0
f56fc82b06c0f5b8fbc37b95fa7d5454238167af96bcd39d0d6e7b4ff315e53d,2,2.0
aec0d6aeb8a22330cdbfba5e3005e3016d52839933452c69cac2fa112dc3947f,2,2.0
f9e38230018cf8a38cc69f789748fbac6858a64f0401460d1406915e93fb11fc,2,2.0
54a62781f1e5a1eeca364e91bfe1a06c4c47beb4236a3a5fb9ac46abc2b686b1,2,2.0
e5633ae3271481115feeb8fa2d0939095e1e047a6ee0a782db842b096416f73b,2,2.0
3d310aa8553332ed204650e045a6a8a5504fa72f331a6a0cd14d612a03624581,2,2.0
9b5a5bbde91af3c9d7efb1dc7b28e98de7af75f5d3336c4b2872bedf473617e6,2,2.0
408a9d0a479b2320ba9c434ef9aa27c01b8047a06370c54a0c16954fdd98ff1b,2,2.0
e0fe27ec1893d177bb25f30b9d08a166954c85acb9f98a3c55b72870f840049a,2,2.0
1348f773b9a1bc661645de6fb90230bc56a256ce184295f0638eae5991bc7091,2,2.0
f2a83cc9cf5fa47b6fb51c89d11d5164e8666529cc5d5fe005485fab477ea634,2,2.0
ca704190e5d701ac9dc600b8c02d410fe4e081608dfe3aa1176f1d90cd805a75,2,2.0
50798684e1955f6098e187eb24c5c852bcb773251c160642c727dd25ddb9a847,2,2.0
5a924a4685b2db8a6b5bd6be97e44662d6ad176ca52ee6285e665d2c471edb1b,2,2.0
bb5dc38b23226929266da6bb031c6b5189393c2a6bab985cecfd642e1fc367df,2,2.0
9c987e4c0d30d900cb615cf3636f8d61eb5150d0db1725f03c546a5a5d49f731,2,2.0
5ea7b160283421c54ca70e8cf98c4b75d0b44277606f8ae447a6f0f92f0497bd,2,2.0
85d9514656b149ef6abb54b93a4c5ef4685d24f74dbc0ddaaf1cf9e67d08cc78,2,2.0
471bde27f0a67733d7bed8b849e6fec9651d8f291b8a7b0fb3c27b155b084485,2,2.0
4e2d7e3389000d9c57f3a9ff4301368437a0d8b4f63ea03ecf52c3e6806764fa,2,2.0
177030bda5d96e20311b4828d509c189e75b9e9d36e1d942c000dd60121a7eca,2,2.0
ade6c8b2de4e37a982e7cc27f1b3a83d2ff293e728e6e40eddae0d5e5fcc05c6,2,2.0
369ac0281f478095b0412473e85b3ef519ea6baa01f28fbbc5d0e1c7af8ceb5d,2,2.0
fda619298a5d524e83ae03554df8e95a18081a79f32e131e6c46af51ee5751fc,2,2.0
7aa706aff718d7dd23984f50ac27ae7e224938539bfa18d169fccb468a5a294c,2,2.0
3c534eee62956ccbb68ce16e402234569081146fc64824bdd7f3deea041ad041,2,2.0
d5c134b790a6a523bcbe3786e8c62277043e7b0e1c3271233ff6cf9abf37f85b,2,2.0
3f1e09ce1661ab051e230be1573f943855d9007a43058ee63e3902e71d6d0ad2,2,2.0
0aea900c11ac5b8517b6444ff77605c149ee66a560abfbf365773954a99ef0b6,2,2.0
5fe6cc05e449f3d0e3545f547b9c711b9b0bf9efe582ee23cbc859ea0bd80449,2,2.0
43fde87fac74728473c334de59e8e3f379e746805d20dbe0ba71bf7dc02feb74,2,2.0
0dbcc9b0b5912d6966e0c6e6d2cac6125900b68b935d864aae4ddf8cbfa5bc23,2,2.0
6398911eed8c150149615140c6547fbec07fadd9f0ac88de3c2bad08de6c7966,2,2.0
df83584a0f6be19d0a75e72ab2abf47eb069ab7eb09c47219fa5aceb98d21e23,2,2.0
2aca8f6e6bb9e58832a5a5bf04aa7f4349afb882287e9e198776a30f8a1866ba,2,2.0
c4eeba8c3f43a3f25be7abba4c7a237dd1f93c8e148703a8d5b600d097231251,2,2.0
e341588d56050e886925add56bd25c1413ec09613d2b5a6b9409950e92537ac0,2,2.0
aaf9cbbd1166e0b162f4e0de489c47768088ab6a4829c6ecd3467054e8f57922,2,2.0
aef88dfe88d44a0b90b6d02fd30916ba5976d39f316b1d2192fd9b65910defad,2,2.0
52fbfeac804b12184f98002106be2081e14a7da2c0632ee5a79b0b5d84311570,2,2.0
0065b092b02a7bfc2e76f4204a32fcee3e765769526a65d2223d35cb07bd70f8,2,2.0
fb9afc28953d75eb4bd31fc1de091ef13fc8d4306897b3b29041b2682f737294,2,2.0
981978817ad17b09a182b065d895776767850e75cafe5408ed31ea99bfc22094,2,2.0
2155a0b3ec4ef3cb18f0890eab8177381c7e96dad9629721a73f28e38d8c9c03,2,2.0
9b83debe237662b2b43e8eef0a32f5fe634ac42a3be08d820b5da09bbafe98bb,2,2.0
